ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
216609_at,0.2883448,2.99E-03,-3.0786511,-1.7294,-0.62054069,TXN,thioredoxin
221715_at,0.2894457,3.01E-03,3.0758884,-1.73625,1.097669,,
219195_at,0.2921541,3.05E-03,3.0712587,-1.74771,0.87103872,PPARGC1A,PPARG coactivator 1 alpha
216834_at,0.2925064,3.08E-03,-3.0689876,-1.75333,-2.02779423,RGS1,regulator of G-protein signaling 1
209547_s_at,0.2925064,3.08E-03,-3.0679398,-1.75592,-0.80230741,SUGP1,SURP and G-patch domain containing 1
217399_s_at,0.2977749,3.15E-03,3.0604112,-1.77452,0.67033208,FOXO3B///FOXO3,forkhead box O3B pseudogene///forkhead box O3
208580_x_at,0.2984577,3.17E-03,-3.0581882,-1.78001,-0.99296459,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,"histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i"
204886_at,0.2990558,3.19E-03,-3.0560687,-1.78524,-1.10110864,PLK4,polo like kinase 4
221505_at,0.3031838,3.26E-03,-3.0495748,-1.80124,-0.41850456,ANP32E,acidic nuclear phosphoprotein 32 family member E
205262_at,0.3031838,3.27E-03,3.0485291,-1.80381,0.72852291,KCNH2,potassium voltage-gated channel subfamily H member 2
204833_at,0.3053513,3.30E-03,-3.0446719,-1.8133,-0.67863608,ATG12,autophagy related 12
219017_at,0.3072156,3.34E-03,-3.0411724,-1.8219,-0.55125179,ETNK1,ethanolamine kinase 1
210025_s_at,0.3090399,3.39E-03,3.0360752,-1.83442,0.47676551,CARD10,caspase recruitment domain family member 10
208978_at,0.3090399,3.39E-03,3.035875,-1.83491,1.21420417,CRIP2,cysteine rich protein 2
209762_x_at,0.3090399,3.40E-03,-3.0349249,-1.83724,-0.41792505,SP110,SP110 nuclear body protein
214448_x_at,0.3104225,3.43E-03,-3.0313533,-1.846,-0.45838538,NFKBIB,NFKB inhibitor beta
212891_s_at,0.3104225,3.44E-03,-3.0306069,-1.84783,-0.64655933,GADD45GIP1,GADD45G interacting protein 1
212951_at,0.3130094,3.49E-03,3.0253287,-1.86076,0.55881065,ADGRF5,adhesion G protein-coupled receptor F5
208800_at,0.3130094,3.52E-03,-3.0231057,-1.86619,-0.38816275,SRP72,signal recognition particle 72
217350_at,0.3130094,3.54E-03,3.0208913,-1.87161,0.84492827,MIR492///KRT19P2,microRNA 492///keratin 19 pseudogene 2
218213_s_at,0.3130094,3.55E-03,-3.0200163,-1.87375,-0.29186235,TMEM258,transmembrane protein 258
204179_at,0.3130094,3.55E-03,3.0194309,-1.87518,0.49377562,MB,myoglobin
203290_at,0.3130094,3.58E-03,-3.0170467,-1.88101,-2.3703937,HLA-DQA1,"major histocompatibility complex, class II, DQ alpha 1"
213296_at,0.3130094,3.58E-03,3.0167492,-1.88173,0.36293297,RER1,retention in endoplasmic reticulum sorting receptor 1
219555_s_at,0.3130094,3.59E-03,-3.0159745,-1.88362,-1.17070453,CENPN,centromere protein N
210164_at,0.3130094,3.60E-03,-3.0146902,-1.88676,-1.05931332,GZMB,granzyme B
218254_s_at,0.3130094,3.62E-03,-3.0130575,-1.89074,-0.63057498,SAR1B,secretion associated Ras related GTPase 1B
212296_at,0.3130094,3.63E-03,-3.0120241,-1.89327,-0.32977832,PSMD14,"proteasome 26S subunit, non-ATPase 14"
206179_s_at,0.3130094,3.64E-03,3.0114504,-1.89467,0.86635353,TPPP,tubulin polymerization promoting protein
221680_s_at,0.3133251,3.66E-03,-3.009776,-1.89875,-0.56218934,ETV7,ETS variant 7
210457_x_at,0.3153763,3.70E-03,3.0053014,-1.90965,0.61680369,HMGA1,high mobility group AT-hook 1
220649_at,0.3153763,3.71E-03,3.0048859,-1.91066,0.97745166,AGBL3,ATP/GTP binding protein like 3
213487_at,0.3186786,3.76E-03,2.999978,-1.92261,0.42815247,MAP2K2,mitogen-activated protein kinase kinase 2
219634_at,0.3195994,3.80E-03,-2.9967614,-1.93043,-0.4417517,CHST11,carbohydrate (chondroitin 4) sulfotransferase 11
208233_at,0.3195994,3.81E-03,-2.9952572,-1.93408,-0.94920126,PDPN,podoplanin
218549_s_at,0.3195994,3.82E-03,-2.9950645,-1.93455,-0.4939556,RMDN1,regulator of microtubule dynamics 1
219249_s_at,0.3197659,3.86E-03,2.9905958,-1.9454,0.52359403,FKBP10,FK506 binding protein 10
203261_at,0.3197659,3.88E-03,-2.9895368,-1.94797,-0.37928853,DCTN6,dynactin subunit 6
212967_x_at,0.3197659,3.88E-03,2.9891991,-1.94879,0.39422822,NAP1L1,nucleosome assembly protein 1 like 1
212312_at,0.3197659,3.89E-03,-2.9886448,-1.95014,-0.61429255,BCL2L1,BCL2 like 1
207084_at,0.3197659,3.90E-03,2.9870421,-1.95402,0.73457079,POU3F2,POU class 3 homeobox 2
218599_at,0.3197659,3.91E-03,-2.9862411,-1.95596,-0.42705816,REC8,REC8 meiotic recombination protein
220793_at,0.3197659,3.93E-03,2.9849331,-1.95913,0.77817106,SAGE1,sarcoma antigen 1
202868_s_at,0.3197659,3.93E-03,-2.9846348,-1.95986,-0.28685159,POP4,"POP4 homolog, ribonuclease P/MRP subunit"
221855_at,0.3208446,3.96E-03,2.9822066,-1.96574,0.28335767,SDHAF1,succinate dehydrogenase complex assembly factor 1
209197_at,0.3224505,3.99E-03,-2.9792183,-1.97297,-0.40530064,SYT11,synaptotagmin 11
203594_at,0.3272553,4.07E-03,-2.9728329,-1.98841,-0.4389548,RTCA,RNA 3'-terminal phosphate cyclase
210520_at,0.3303618,4.15E-03,2.9658778,-2.0052,0.62755252,FETUB,fetuin B
219452_at,0.3303618,4.19E-03,2.9624283,-2.01351,0.97822358,DPEP2,dipeptidase 2
222165_x_at,0.3303618,4.25E-03,2.9578562,-2.02452,0.60687439,C9orf16,chromosome 9 open reading frame 16
204390_at,0.3303618,4.26E-03,2.956615,-2.02751,0.5124884,TRIM24,tripartite motif containing 24
218105_s_at,0.3303618,4.27E-03,-2.9556515,-2.02983,-0.63144755,MRPL4,mitochondrial ribosomal protein L4
205994_at,0.3303618,4.28E-03,-2.9554012,-2.03043,-0.76899025,ELK4,"ELK4, ETS transcription factor"
213173_at,0.3303618,4.29E-03,-2.9545563,-2.03246,-0.86707023,PCNX1,pecanex homolog 1 (Drosophila)
208468_at,0.3303618,4.30E-03,2.9538606,-2.03413,0.70406517,SOX21,SRY-box 21
210046_s_at,0.3303618,4.30E-03,-2.9537647,-2.03436,-0.44635817,IDH2,"isocitrate dehydrogenase (NADP(+)) 2, mitochondrial"
213134_x_at,0.3303618,4.31E-03,-2.9531373,-2.03587,-0.51538452,BTG3,BTG anti-proliferation factor 3
213693_s_at,0.3303618,4.31E-03,-2.9528737,-2.0365,-0.90688547,MUC1,"mucin 1, cell surface associated"
213469_at,0.3303618,4.31E-03,-2.9526862,-2.03696,-0.84285465,PGAP1,post-GPI attachment to proteins 1
217158_at,0.3303618,4.31E-03,2.9525552,-2.03727,0.54653007,PTGER4P2-CDK2AP2P2,"PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene"
211851_x_at,0.3303618,4.33E-03,-2.9507833,-2.04153,-0.70069856,BRCA1,"BRCA1, DNA repair associated"
220576_at,0.3303618,4.35E-03,-2.9492524,-2.0452,-0.95456694,PGAP1,post-GPI attachment to proteins 1
221198_at,0.3303618,4.35E-03,2.949126,-2.04551,0.57635281,SCT,secretin
220521_s_at,0.3303618,4.36E-03,2.9488173,-2.04625,0.97158884,ATG16L1,autophagy related 16 like 1
201170_s_at,0.3319249,4.39E-03,-2.945985,-2.05305,-0.5220778,BHLHE40,basic helix-loop-helix family member e40
220492_s_at,0.3323729,4.43E-03,-2.942978,-2.06026,-1.06946791,OTOF,otoferlin
210481_s_at,0.3323729,4.44E-03,2.942699,-2.06093,0.48079838,CLEC4M,C-type lectin domain family 4 member M
204121_at,0.3323729,4.44E-03,-2.9419803,-2.06265,-1.20835696,GADD45G,growth arrest and DNA damage inducible gamma
208997_s_at,0.3328192,4.47E-03,2.9403407,-2.06658,0.58321927,UCP2,uncoupling protein 2
220075_s_at,0.3356196,4.52E-03,2.9360907,-2.07676,0.515753,CDHR5,cadherin related family member 5
212676_at,0.3356196,4.55E-03,-2.9338732,-2.08206,-0.35107759,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
211927_x_at,0.3356196,4.55E-03,2.9338666,-2.08208,0.31696493,MIR3654///EEF1G,microRNA 3654///eukaryotic translation elongation factor 1 gamma
221852_at,0.3356196,4.56E-03,2.9327614,-2.08472,0.44464533,,
221726_at,0.3393154,4.63E-03,2.9277714,-2.09665,0.45759842,RPL22,ribosomal protein L22
202236_s_at,0.3405683,4.66E-03,-2.9253284,-2.10248,-0.40048038,SLC16A1,solute carrier family 16 member 1
201287_s_at,0.3412913,4.69E-03,-2.9231335,-2.10772,-0.49644445,SDC1,syndecan 1
222262_s_at,0.3412913,4.71E-03,-2.9214254,-2.11179,-0.54438674,ETNK1,ethanolamine kinase 1
203484_at,0.3412913,4.72E-03,-2.9211205,-2.11252,-0.36953111,SEC61G,Sec61 translocon gamma subunit
202235_at,0.3412913,4.73E-03,-2.9200133,-2.11516,-0.83203729,SLC16A1,solute carrier family 16 member 1
205144_at,0.3422921,4.78E-03,2.9166736,-2.12311,0.34554166,MFSD7,major facilitator superfamily domain containing 7
220323_at,0.3422921,4.79E-03,2.9160382,-2.12462,0.33940459,CNTD2,cyclin N-terminal domain containing 2
201624_at,0.3422921,4.79E-03,-2.9155918,-2.12569,-0.47409367,DARS,aspartyl-tRNA synthetase
221553_at,0.3429919,4.82E-03,-2.9137495,-2.13007,-0.51486679,MAGT1,magnesium transporter 1
217311_at,0.3431904,4.85E-03,2.9114152,-2.13562,0.61291856,,
53720_at,0.3431904,4.85E-03,-2.9113067,-2.13588,-0.46033356,C19orf66,chromosome 19 open reading frame 66
222271_at,0.3435502,4.87E-03,2.9098233,-2.13941,0.58996495,,
212780_at,0.3445134,4.90E-03,-2.9074502,-2.14505,-0.37887442,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
218114_at,0.3445134,4.92E-03,2.9066178,-2.14703,0.45530005,GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1"
213466_at,0.348193,4.99E-03,2.9013121,-2.15962,0.36877599,RAB40C,"RAB40C, member RAS oncogene family"
215258_at,0.348193,5.00E-03,2.9006668,-2.16115,0.69668603,CADM4,cell adhesion molecule 4
217104_at,0.348793,5.05E-03,2.8972426,-2.16927,0.61576534,ST20,suppressor of tumorigenicity 20
208901_s_at,0.348793,5.05E-03,-2.897026,-2.16978,-0.43277981,TOP1,topoisomerase (DNA) I
207630_s_at,0.348793,5.09E-03,-2.8945081,-2.17574,-0.38255238,CREM,cAMP responsive element modulator
216260_at,0.348793,5.12E-03,-2.8920505,-2.18156,-0.77280591,DICER1,"dicer 1, ribonuclease III"
202576_s_at,0.348793,5.13E-03,-2.8917958,-2.18216,-0.34498336,DDX19A///DDX19B,DEAD-box helicase 19A///DEAD-box helicase 19B
202135_s_at,0.348793,5.14E-03,2.8908565,-2.18438,0.32287934,ACTR1B,"ARP1 actin-related protein 1 homolog B, centractin beta"
216844_at,0.348793,5.14E-03,2.8907303,-2.18468,0.89454727,ZC3H7B,zinc finger CCCH-type containing 7B
37004_at,0.348793,5.16E-03,2.8896668,-2.1872,0.44309797,SFTPB,surfactant protein B
211027_s_at,0.348793,5.16E-03,2.8893151,-2.18803,1.00237408,IKBKB,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta"
208437_at,0.348793,5.18E-03,2.8881607,-2.19076,0.657103,CLCN1,chloride voltage-gated channel 1
212330_at,0.348793,5.18E-03,-2.8880112,-2.19111,-0.31138842,TFDP1,transcription factor Dp-1
211259_s_at,0.348793,5.21E-03,2.8860264,-2.1958,0.82162118,BMP7,bone morphogenetic protein 7
220026_at,0.348793,5.21E-03,-2.8860003,-2.19586,-0.78736501,CLCA4,chloride channel accessory 4
222234_s_at,0.350083,5.25E-03,2.883634,-2.20145,0.84619121,DBNDD1,dysbindin domain containing 1
219814_at,0.3506023,5.28E-03,-2.8812877,-2.20699,-0.76595009,MBNL3,muscleblind like splicing regulator 3
218117_at,0.3506023,5.29E-03,-2.880749,-2.20826,-0.33846824,RBX1,ring-box 1
218144_s_at,0.3506023,5.30E-03,2.8799446,-2.21016,0.426605,INF2,"inverted formin, FH2 and WH2 domain containing"
219062_s_at,0.3557192,5.40E-03,-2.8732961,-2.22582,-0.65051916,ZCCHC2,zinc finger CCHC-type containing 2
200731_s_at,0.3557192,5.41E-03,-2.8726491,-2.22734,-0.38603425,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
200043_at,0.3557192,5.43E-03,-2.871669,-2.22965,-0.3116376,ERH,enhancer of rudimentary homolog (Drosophila)
207669_at,0.355759,5.45E-03,2.8699897,-2.2336,0.51055803,KRT83,keratin 83
221552_at,0.355759,5.48E-03,2.8682719,-2.23764,0.51020957,ABHD6,abhydrolase domain containing 6
221949_at,0.355759,5.49E-03,2.867607,-2.2392,0.39412552,UBE2D4,ubiquitin conjugating enzyme E2 D4 (putative)
217994_x_at,0.355759,5.51E-03,2.8666175,-2.24153,0.32924533,MIR6727///CPSF3L,microRNA 6727///cleavage and polyadenylation specific factor 3-like
213252_at,0.355759,5.51E-03,2.866448,-2.24193,0.43548997,SH3PXD2A,SH3 and PX domains 2A
211515_s_at,0.3558287,5.53E-03,2.8653505,-2.24451,0.3727985,DSTYK,dual serine/threonine and tyrosine protein kinase
213547_at,0.3562559,5.55E-03,2.8636301,-2.24855,0.54726984,CAND2,cullin associated and neddylation dissociated 2 (putative)
208556_at,0.3562559,5.58E-03,2.8616282,-2.25325,0.48030892,GPR31,G protein-coupled receptor 31
204856_at,0.3562559,5.60E-03,2.8606669,-2.2555,0.66441382,B3GNT3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
201138_s_at,0.3562559,5.61E-03,-2.8602307,-2.25653,-0.44626771,SSB,Sjogren syndrome antigen B
208116_s_at,0.3562559,5.62E-03,-2.8592902,-2.25873,-0.69833662,MAN1A1,mannosidase alpha class 1A member 1
212915_at,0.3562559,5.64E-03,2.8582484,-2.26118,1.04049964,PDZRN3,PDZ domain containing ring finger 3
216383_at,0.3562559,5.64E-03,2.8578036,-2.26222,0.58293861,,
207817_at,0.3570686,5.67E-03,2.8559861,-2.26648,0.59840883,IFNW1,interferon omega 1
211531_x_at,0.3588165,5.75E-03,2.8511898,-2.27771,0.59910293,PRB1,proline rich protein BstNI subfamily 1
212440_at,0.3588165,5.75E-03,-2.8510927,-2.27794,-0.25052908,SNRNP27,small nuclear ribonucleoprotein U4/U6.U5 subunit 27
216247_at,0.3588165,5.77E-03,2.8497438,-2.2811,0.51306127,SNORD54///RPS20,"small nucleolar RNA, C/D box 54///ribosomal protein S20"
201912_s_at,0.3588165,5.78E-03,-2.8491449,-2.2825,-0.35610377,GSPT1,G1 to S phase transition 1
208751_at,0.3588165,5.78E-03,-2.8490314,-2.28276,-0.45336221,NAPA,NSF attachment protein alpha
212380_at,0.3588165,5.80E-03,-2.8482593,-2.28457,-0.38045389,CMTR1,cap methyltransferase 1
220004_at,0.3611087,5.86E-03,2.8442646,-2.2939,0.84525777,DDX43,DEAD-box helicase 43
209480_at,0.3611087,5.88E-03,2.8430426,-2.29676,2.15152052,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1"
210910_s_at,0.3611087,5.89E-03,2.8424595,-2.29812,0.45899987,POMZP3,POM121 and ZP3 fusion
203874_s_at,0.3611087,5.91E-03,2.8414961,-2.30037,0.39830329,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
209536_s_at,0.3611087,5.92E-03,-2.8410653,-2.30138,-0.64226635,EHD4,EH domain containing 4
208357_x_at,0.3615446,5.94E-03,2.8396573,-2.30466,0.41780178,CSH1,chorionic somatomammotropin hormone 1
205081_at,0.3616199,5.97E-03,2.8379241,-2.3087,0.53572176,CRIP1,cysteine rich protein 1
222114_x_at,0.3616199,5.98E-03,2.8370242,-2.3108,0.37250845,WDR55,WD repeat domain 55
208966_x_at,0.3616199,5.99E-03,-2.8366659,-2.31164,-0.40207811,IFI16,interferon gamma inducible protein 16
207572_at,0.362738,6.03E-03,2.8340195,-2.3178,0.55483531,EFCAB2,EF-hand calcium binding domain 2
209284_s_at,0.362738,6.05E-03,-2.8328384,-2.32056,-0.37393307,FAM208A,family with sequence similarity 208 member A
210319_x_at,0.362738,6.07E-03,2.8316109,-2.32341,0.73593295,MSX2,msh homeobox 2
213559_s_at,0.362738,6.10E-03,2.830064,-2.32701,0.77085931,ZNF467,zinc finger protein 467
214525_x_at,0.362738,6.10E-03,2.8299687,-2.32724,0.30258133,MLH3,mutL homolog 3
207873_x_at,0.362738,6.10E-03,2.8297916,-2.32765,0.45734921,SEZ6L,seizure related 6 homolog like
209398_at,0.3629926,6.13E-03,-2.8285869,-2.33045,-0.56782747,HIST1H1C,"histone cluster 1, H1c"
213515_x_at,0.3630048,6.14E-03,-2.8276237,-2.33269,-0.91980638,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
201586_s_at,0.3643381,6.18E-03,-2.8253611,-2.33795,-0.3037285,SFPQ,splicing factor proline and glutamine rich
221380_at,0.3643464,6.20E-03,2.8244061,-2.34017,0.4267955,,
208012_x_at,0.3649735,6.22E-03,-2.822845,-2.3438,-0.37789612,SP110,SP110 nuclear body protein
213831_at,0.3661508,6.27E-03,2.820386,-2.3495,2.16309134,LOC100509457///HLA-DQA1,"HLA class II histocompatibility antigen, DQ alpha 1 chain-like///major histocompatibility complex, class II, DQ alpha 1"
219627_at,0.3661508,6.28E-03,2.819807,-2.35085,0.36910848,ZNF767P,"zinc finger family member 767, pseudogene"
211887_x_at,0.3681345,6.33E-03,-2.8169294,-2.35752,-0.92805926,MSR1,macrophage scavenger receptor 1
212529_at,0.3692134,6.38E-03,-2.8140896,-2.36411,-0.83545156,LSM12,LSM12 homolog
208251_at,0.3692134,6.38E-03,2.8140078,-2.36429,0.68797241,KCNC4,potassium voltage-gated channel subfamily C member 4
212389_at,0.3728595,6.47E-03,2.8087946,-2.37636,0.50945734,SBF1,SET binding factor 1
202722_s_at,0.3728595,6.48E-03,-2.8086127,-2.37679,-0.47562206,GFPT1,glutamine--fructose-6-phosphate transaminase 1
206844_at,0.3744154,6.55E-03,2.8042309,-2.38692,0.36462354,FBP2,fructose-bisphosphatase 2
214161_at,0.3744154,6.58E-03,-2.8029917,-2.38978,-0.77636145,OSGIN2,oxidative stress induced growth inhibitor family member 2
216589_at,0.3744154,6.59E-03,2.8025284,-2.39085,0.37671225,,
220851_at,0.3744154,6.59E-03,2.8023591,-2.39124,0.6514894,,
215240_at,0.3744154,6.64E-03,-2.7997498,-2.39726,-0.71033048,ITGB3,integrin subunit beta 3
217878_s_at,0.3744154,6.64E-03,-2.7993918,-2.39809,-0.3790321,CDC27,cell division cycle 27
208760_at,0.3744154,6.66E-03,2.798412,-2.40035,0.43076571,UBE2I,ubiquitin conjugating enzyme E2 I
205050_s_at,0.3744154,6.66E-03,2.7982579,-2.40071,0.61927884,MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2
218622_at,0.3744154,6.69E-03,-2.7971464,-2.40327,-0.25279,NUP37,nucleoporin 37
204163_at,0.3744154,6.69E-03,2.7971326,-2.4033,0.43023853,EMILIN1,elastin microfibril interfacer 1
202690_s_at,0.3744154,6.70E-03,-2.7963628,-2.40508,-0.373361,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide
208991_at,0.3744154,6.73E-03,-2.7948656,-2.40853,-0.345036,STAT3,signal transducer and activator of transcription 3
202347_s_at,0.3744154,6.73E-03,-2.7946425,-2.40904,-0.41966734,UBE2K,ubiquitin conjugating enzyme E2 K
208941_s_at,0.3744154,6.74E-03,-2.7943094,-2.40981,-0.33434099,SEPHS1,selenophosphate synthetase 1
207448_at,0.3774186,6.83E-03,2.789579,-2.4207,0.57698596,POFUT2,protein O-fucosyltransferase 2
205690_s_at,0.3774186,6.85E-03,-2.788572,-2.42302,-0.2998964,BUD31,BUD31 homolog
211379_x_at,0.3774186,6.85E-03,-2.7884698,-2.42325,-0.92407825,B3GALNT1,"beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)"
219909_at,0.3774186,6.86E-03,2.78784,-2.4247,0.53710823,MMP28,matrix metallopeptidase 28
220844_at,0.3780905,6.89E-03,2.7863058,-2.42823,0.77255548,TCEB3B,transcription elongation factor B subunit 3B
201263_at,0.3790053,6.92E-03,-2.7845425,-2.43228,-0.41388501,TARS,threonyl-tRNA synthetase
222242_s_at,0.3798418,6.97E-03,2.7821032,-2.43789,0.39038561,KLK5,kallikrein related peptidase 5
206421_s_at,0.3798418,6.98E-03,2.7814321,-2.43943,0.47198222,SERPINB7,serpin family B member 7
207373_at,0.3798418,7.03E-03,2.7788634,-2.44532,0.41864197,HOXD10,homeobox D10
213984_at,0.3798418,7.06E-03,-2.7775183,-2.44841,-0.52013835,PDS5A,PDS5 cohesin associated factor A
AFFX-r2-Ec-bioB-5_at,0.3798418,7.09E-03,2.7761142,-2.45163,0.50232151,,
200825_s_at,0.3798418,7.09E-03,-2.7760167,-2.45185,-0.35564123,HYOU1,hypoxia up-regulated 1
202363_at,0.3798418,7.09E-03,-2.7759231,-2.45207,-0.6585674,SPOCK1,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1"
219800_s_at,0.3798418,7.09E-03,2.7757529,-2.45246,0.69850955,THNSL1,threonine synthase like 1
204931_at,0.3798418,7.13E-03,2.7736131,-2.45736,0.8070116,TCF21,transcription factor 21
213719_s_at,0.3798418,7.14E-03,-2.7734276,-2.45779,-0.72535579,SMARCA4,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"
209761_s_at,0.3798418,7.15E-03,-2.7729515,-2.45888,-0.45190375,SP110,SP110 nuclear body protein
204974_at,0.3798418,7.17E-03,2.7718294,-2.46145,0.71451432,RAB3A,"RAB3A, member RAS oncogene family"
218782_s_at,0.3798418,7.19E-03,-2.7707881,-2.46383,-0.45606008,ATAD2,"ATPase family, AAA domain containing 2"
217132_at,0.3798418,7.20E-03,-2.7703192,-2.4649,-0.61588388,,
204829_s_at,0.3798418,7.23E-03,2.7689726,-2.46799,0.96677528,FOLR2,folate receptor beta
219402_s_at,0.3798418,7.23E-03,-2.7685854,-2.46887,-0.53965589,DERL1,derlin 1
202591_s_at,0.3798418,7.23E-03,-2.7685848,-2.46887,-0.28020455,SSBP1,single stranded DNA binding protein 1
206338_at,0.3798418,7.27E-03,2.7669131,-2.4727,0.58377301,ELAVL3,ELAV like neuron-specific RNA binding protein 3
205242_at,0.3798418,7.27E-03,-2.766665,-2.47326,-1.01238162,CXCL13,C-X-C motif chemokine ligand 13
221351_at,0.3798418,7.29E-03,2.7657677,-2.47531,0.80607882,HTR1A,5-hydroxytryptamine receptor 1A
205552_s_at,0.3798418,7.32E-03,-2.7641887,-2.47892,-1.08259227,OAS1,2'-5'-oligoadenylate synthetase 1
212859_x_at,0.3798418,7.34E-03,-2.7635454,-2.48039,-0.67064828,MT1E,metallothionein 1E
205712_at,0.3798418,7.35E-03,2.7629714,-2.4817,0.70940629,PTPRD,"protein tyrosine phosphatase, receptor type D"
222220_s_at,0.3798418,7.35E-03,2.7629712,-2.4817,0.56087301,TSNAXIP1,translin associated factor X interacting protein 1
218226_s_at,0.3798699,7.36E-03,-2.762102,-2.48369,-0.24200741,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4
218203_at,0.3802353,7.40E-03,-2.7605614,-2.48721,-0.30360675,ALG5,"ALG5, dolichyl-phosphate beta-glucosyltransferase"
